chr1	21860357	21862869	L
chr1	21900341	21901116	L
chr1	21921667	21922759	L
chr1	21984304	21986666	L
chr1	22026779	22030986	R
chr1	22108872	22109794	L
chr1	22289493	22291727	L
chr1	22431759	22433134	R
chr1	22456190	22461925	R
chr1	22600319	22603950	R
chr1	22741829	22744664	L
chr1	22745992	22749814	R
chr1	22965482	22971929	L
chr1	22999498	23002073	R
chr1	23030350	23032144	R
chr1	23187181	23189042	L
chr1	23214066	23216984	L
chr1	23255727	23257570	L
chr1	23288970	23292094	L
chr1	23301960	23304673	R
chr1	23421532	23429704	R
chr1	23503936	23515085	L
chr1	23730100	23731120	L
chr1	23818459	23826927	R
chr1	23959095	23968427	L
chr1	24017580	24020160	R
chr1	24071141	24072414	L
chr1	24076862	24079288	L
chr1	24096025	24100766	R
chr1	24180488	24182252	L
chr1	24192733	24195765	L
chr1	24239496	24245373	L
chr1	24285006	24285766	R
chr1	24354100	24355345	L
chr1	24396869	24398361	R
chr1	24438304	24442012	L
chr1	24474850	24479086	R
chr1	24741214	24742848	R
chr1	24912363	24914801	L
chr1	24960511	24962902	L
chr1	25011437	25021149	R
chr1	25070699	25072089	L
chr1	25154071	25158703	L
chr1	25161508	25163515	L
chr1	25288312	25292371	R
chr1	25426269	25430091	L
chr1	25443142	25445141	R
chr1	25474118	25476188	L
chr1	25529816	25533332	L
chr1	25566356	25566679	R
chr1	25829420	25831978	R
chr1	25845991	25848286	L
chr1	25934923	25936646	R
chr1	25937166	25938162	R
chr1	25945218	25946555	R
chr1	26019045	26019537	R
chr1	26122017	26125307	L
chr1	26136209	26138021	L
chr1	26163131	26164769	R
chr1	26220822	26224839	R
chr1	26322212	26326220	L
chr1	26361588	26364634	R
chr1	26428075	26435582	R
chr1	26467495	26475638	L
chr1	26495172	26497414	R
chr1	26559350	26561901	L
chr1	26600078	26604077	R
chr1	26609031	26615815	R
chr1	26643932	26650599	L
chr1	26686746	26692423	L
chr1	26716754	26718989	L
chr1	26743036	26744556	L
chr1	26825757	26827232	R
chr1	26909207	26911855	R
chr1	26923933	26924816	R
chr1	26927528	26931124	R
chr1	26945910	26948232	R
chr1	27113430	27117737	L
chr1	27135253	27138857	R
chr1	27146345	27148376	R
chr1	27159791	27160610	L
chr1	27178906	27181262	R
chr1	27202848	27205755	L
chr1	27293154	27294152	R
chr1	27323512	27324896	R
chr1	27437739	27439691	L
chr1	27523652	27527317	R
chr1	27607108	27613788	L
chr1	27657676	27660680	R
chr1	27682864	27684938	R
chr1	27727437	27730971	R
chr1	27742683	27744288	R
chr1	27969464	27973820	R
chr1	27984754	27992362	L
chr1	27995019	27996677	R
chr1	28182852	28185644	L
chr1	28266533	28267647	R
chr1	28303854	28308117	L
chr1	28416640	28420509	R
chr1	28533507	28536542	L
chr1	28573656	28576440	R
chr1	28685331	28687484	R
chr1	28735537	28737734	R
chr1	28843294	28846868	R
chr1	28927984	28930391	L
chr1	29109442	29113131	R
chr1	29219789	29222343	R
chr1	29356428	29363109	L
chr1	29523430	29525634	L
chr1	29528445	29532552	L
chr1	29562170	29564070	R
chr1	29706014	29706375	R
chr1	29839406	29840549	R
chr1	30265034	30266799	R
chr1	30319375	30323184	L
chr1	30852542	30854076	L
chr1	31179731	31181768	L
chr1	31190663	31196219	R
chr1	31272983	31278153	R
chr1	31381357	31386203	L
chr1	31399025	31404603	L
chr1	31635253	31636402	R
chr1	31653888	31659376	R
chr1	31806529	31809716	L
chr1	31865006	31871964	R
chr1	32012003	32016369	L
chr1	32028053	32032092	R
chr1	32053054	32055057	R
chr1	32056972	32060561	L
chr1	32082015	32084914	L
chr1	32127069	32132506	R
chr1	32178197	32182776	R
chr1	32209383	32212710	L
chr1	32226451	32232322	R
chr1	32253853	32256898	L
chr1	32281163	32282805	R
chr1	32299074	32300537	R
chr1	32326603	32329341	L
chr1	32401763	32406798	R
chr1	32421585	32423369	L
chr1	32425781	32431831	L
chr1	32442893	32443832	R
chr1	32528017	32529706	L
chr1	32679987	32682927	R
chr1	32713345	32714898	L
chr1	32781650	32783350	L
chr1	32799694	32802000	R
chr1	32866111	32867429	R
chr1	32878010	32881327	L
chr1	32913141	32915528	R
chr1	32984483	32987660	R
chr1	33175491	33180655	R
chr1	33235838	33242235	L
chr1	33341896	33343923	R
chr1	33396508	33402752	R
chr1	33472671	33473719	L
chr1	33519911	33522686	L
chr1	33551157	33554464	L
chr1	33559461	33561827	R
chr1	33577109	33578753	R
chr1	33683506	33685605	R
chr1	33830892	33835590	L
chr1	33920420	33922228	L
chr1	33932763	33938854	L
chr1	34077985	34079299	L
chr1	34097924	34100694	R
chr1	34106483	34107322	R
chr1	34577959	34580801	R
chr1	34628515	34629935	L
chr1	34922387	34929260	R
chr1	35057440	35059209	L
chr1	35060226	35066441	L
chr1	35146834	35147871	L
chr1	35207634	35209418	L
chr1	35249523	35256040	R
chr1	35330972	35334273	L
chr1	35666879	35669003	R
chr1	35762914	35765191	L
chr1	35913466	35918407	R
chr1	36007306	36013605	L
chr1	36029254	36032216	L
chr1	36032747	36037449	R
chr1	36177214	36183642	L
chr1	36191462	36194511	L
chr1	36238492	36241320	R
chr1	36348106	36349636	R
chr1	36553750	36555396	R
chr1	36562399	36568262	R
chr1	36614023	36616804	R
chr1	36651218	36655514	L
chr1	36749007	36752716	L
chr1	36807029	36811322	R
chr1	36832833	36836501	L
chr1	36884137	36887924	L
chr1	36911886	36913037	R
chr1	36981640	36982720	R
chr1	37041048	37042682	R
chr1	37072874	37075385	R
chr1	37115991	37116697	R
chr1	37168884	37170741	R
chr1	37329074	37330292	R
chr1	37561372	37563297	R
chr1	37642131	37643699	L
chr1	37788257	37790845	L
chr1	37899162	37901741	L
chr1	37918361	37924950	R
chr1	37950952	37955915	L
chr1	38026427	38028910	R
chr1	38067891	38072090	R
chr1	38144867	38150992	L
chr1	38276163	38277825	R
chr1	38324479	38326904	L
chr1	38384538	38385324	R
chr1	38400839	38402763	L
chr1	38439703	38443073	L
chr1	38454758	38458563	L
chr1	38483207	38485701	L
chr1	38490825	38494390	R
chr1	38502806	38504201	R
chr1	38505631	38507120	R
chr1	38965578	38968957	L
chr1	39052205	39053571	L
chr1	39072914	39074572	R
chr1	39283461	39285147	L
chr1	39299923	39301735	L
chr1	39429983	39430334	L
chr1	39557056	39558973	L
chr1	39563325	39567198	R
chr1	39567858	39569765	R
chr1	39594472	39596652	R
chr1	39647968	39651834	R
chr1	39720097	39727727	L
chr1	39731329	39732749	R
chr1	39875257	39877946	L
chr1	40003972	40005657	L
chr1	40070886	40073502	R
chr1	40074686	40076308	L
chr1	40137533	40139304	R
chr1	40166008	40168679	R
chr1	40184185	40187017	L
chr1	40263875	40266840	L
chr1	40281383	40284527	R
chr1	40366556	40369529	L
chr1	40381349	40389749	R
chr1	40436995	40442598	L
chr1	40497109	40501031	L
chr1	40542484	40546366	R
chr1	40549960	40551645	R
chr1	40617374	40620459	R
chr1	40777597	40783576	L
chr1	40800935	40807202	L
chr1	40903313	40904609	L
chr1	40997705	40999075	R
chr1	41077166	41081514	R
chr1	41090257	41091617	R
chr1	41095402	41097597	R
chr1	41134187	41135692	L
chr1	41238421	41241638	R
chr1	41313329	41318147	L
chr1	41328064	41328742	R
chr1	41412493	41415812	L
chr1	41417004	41421581	L
chr1	41469264	41469655	L
chr1	41732489	41735736	R
chr1	41748246	41750680	R
chr1	41785472	41791616	R
chr1	41878908	41884791	L
chr1	41897012	41901041	L
chr1	41981009	41983074	R
chr1	42038578	42041274	R
chr1	42219835	42221988	R
chr1	42275372	42278829	R
chr1	42333444	42335743	L
chr1	42356624	42357827	L
chr1	42611963	42613142	R
chr1	42638415	42639822	L
chr1	42641127	42643319	R
chr1	42809444	42811271	R
chr1	43042503	43044986	R
chr1	43211101	43213488	L
chr1	43221153	43223344	L
chr1	43242488	43245621	R
chr1	43376450	43382077	R
chr1	43395884	43398005	R
chr1	43536740	43542300	L
chr1	43691938	43694647	R
chr1	43703542	43706237	R
chr1	43822049	43824862	L
chr1	43879411	43881575	L
chr1	43993004	43997586	R
chr1	44226742	44234546	R
chr1	44410925	44413247	L
chr1	44469119	44473979	R
chr1	44498444	44505538	L
chr1	44509242	44515682	L
chr1	44557066	44558843	R
chr1	44682199	44685420	R
chr1	44781884	44785352	L
chr1	44843349	44848211	R
chr1	45058226	45063390	L
chr1	45073075	45077073	R
chr1	45116333	45119842	L
chr1	45121007	45122531	R
chr1	45141934	45144075	L
chr1	45173098	45174239	R
chr1	45180149	45182697	R
chr1	45249897	45252656	R
chr1	45258395	45259810	R
chr1	45264688	45266114	R
chr1	45300562	45302221	R
chr1	45824023	45829102	R
chr1	45954329	45961287	L
chr1	45976666	45979815	R
chr1	46032817	46036881	L
chr1	46347118	46347948	L
chr1	46499019	46509016	R
chr1	46688045	46690714	L
chr1	46709587	46711736	R
chr1	46767457	46770878	R
chr1	46798287	46800063	R
chr1	46805637	46808301	L
chr1	46812407	46814850	L
chr1	46871443	46873419	R
chr1	46907225	46915777	R
chr1	46940331	46947323	R
chr1	47012800	47014127	L
chr1	47087789	47089458	R
chr1	47189353	47192128	L
chr1	47656996	47660166	R
chr1	47727512	47729822	L
chr1	47853609	47857574	R
chr1	47888301	47890907	L
chr1	47896266	47900272	R
chr1	47901647	47904198	R
chr1	48173450	48178222	L
chr1	48190308	48192898	L
chr1	48203532	48206106	R
chr1	48220532	48221948	L
chr1	48462645	48466753	R
chr1	48524939	48528020	L
chr1	48557685	48560104	R
chr1	48571739	48579704	R
chr1	48701566	48703342	L
chr1	48963249	48964816	L
chr1	49037987	49039623	R
chr1	49142189	49145098	R
chr1	49162118	49164842	L
chr1	49380958	49382816	R
chr1	50737541	50738030	L
chr1	50813987	50814828	L
chr1	50832280	50838091	R
chr1	51069262	51072505	L
chr1	51168115	51172488	L
chr1	51200724	51201968	L
chr1	51239235	51243148	R
chr1	51336078	51342590	R
chr1	51394105	51397044	R
chr1	51522627	51525845	L
chr1	51552234	51555487	R
chr1	51761863	51763128	L
chr1	52092651	52094986	R
chr1	52234338	52235936	L
chr1	52360484	52365152	R
chr1	52592040	52596041	R
chr1	52759621	52764344	L
chr1	53131778	53132705	L
chr1	53151448	53152856	R
chr1	53739941	53748332	R
chr1	53853906	53862978	L
chr1	53950724	53953062	R
chr1	54146918	54148199	L
chr1	54218052	54221548	L
chr1	54325719	54328699	R
chr1	54341998	54347331	R
chr1	54411138	54416971	L
chr1	54423559	54426572	L
chr1	54534901	54536898	R
chr1	54546517	54549450	L
chr1	54586656	54590249	R
chr1	54647083	54647790	R
chr1	54738670	54738986	R
chr1	54776097	54779325	R
chr1	54952325	54956741	L
chr1	55136564	55139380	R
chr1	55274343	55278262	L
chr1	55408642	55412251	R
chr1	55412840	55420160	R
chr1	55459811	55466409	L
chr1	55486099	55488371	L
chr1	55603565	55610325	R
chr1	55739737	55746483	L
chr1	55749759	55754100	R
chr1	55802467	55805047	L
chr1	55839963	55842911	R
chr1	55843553	55844604	R
chr1	56167661	56168541	R
chr1	56357293	56359665	L
chr1	56874062	56877127	R
chr1	57048366	57052110	L
chr1	57174163	57176591	L
chr1	57269294	57270116	L
chr1	57285713	57287198	L
chr1	57296542	57298722	R
chr1	58511915	58514236	L
chr1	58531121	58532596	R
chr1	58620892	58621427	L
chr1	58627548	58630428	L
chr1	58979173	58983549	R
chr1	59011286	59015512	L
chr1	59114625	59122570	L
chr1	59204487	59206954	R
chr1	59234317	59235772	L
chr1	59247600	59248757	R
chr1	59306070	59307766	L
chr1	59754995	59756507	L
chr1	60161754	60166398	L
chr1	60181276	60184718	L
chr1	60222508	60226264	L
chr1	60344360	60347682	R
chr1	60410477	60414061	L
chr1	60436710	60438170	R
chr1	60442054	60444121	R
chr1	61443801	61445419	R
chr1	61508193	61509401	L
chr1	61515458	61517194	R
chr1	62053765	62055252	L
chr1	62547688	62550394	R
chr1	62595078	62597841	L
chr1	62608794	62610355	L
chr1	62640268	62643041	R
chr1	62869909	62874562	L
chr1	63211040	63213697	L
chr1	63307193	63307936	R
chr1	63428052	63430115	R
chr1	63613238	63615532	L
chr1	64022763	64023993	R
chr1	64079991	64083851	R
chr1	64139513	64141211	R
chr1	64156497	64159685	R
chr1	64380243	64381716	L
chr1	64601391	64603747	L
chr1	64707219	64709573	L
chr1	64710539	64713014	L
chr1	64733969	64736481	R
chr1	65140649	65143835	L
chr1	65150887	65154491	R
chr1	65287546	65291815	L
chr1	65506130	65508185	L
chr1	65540331	65542512	L
chr1	65674223	65675711	L
chr1	65680613	65682296	R
chr1	65698880	65704387	R
chr1	65895708	65898573	R
chr1	65922800	65926101	L
chr1	66151399	66154635	L
chr1	66747706	66748859	R
chr1	66839059	66842586	R
chr1	66908272	66916348	L
chr1	66968458	66970780	L
chr1	67191629	67192620	L
chr1	67229553	67233048	R
chr1	67459032	67465552	R
chr1	67609671	67611811	R
chr1	67612389	67617391	L
chr1	67698464	67701591	R
chr1	67810645	67814864	R
chr1	67954760	67956618	L
chr1	67964783	67968510	L
chr1	68024599	68030069	R
chr1	68230365	68232839	R
chr1	68314381	68316783	R
chr1	68580589	68587707	R
chr1	68806335	68813148	L
chr1	68907744	68909499	L
chr1	68935630	68937496	R
chr1	69064871	69066344	R
chr1	70166078	70167520	L
chr1	70202054	70204424	L
chr1	70596672	70603297	R
chr1	70974326	70977603	L
chr1	71150587	71152950	R
chr1	71987118	71987805	L
chr1	73088287	73089861	R
chr1	74140706	74141153	L
chr1	74305166	74307176	R
chr1	74463269	74464982	L
chr1	74934336	74935377	L
chr1	75154199	75156314	L
chr1	75198383	75199968	L
chr1	75235192	75241075	R
chr1	75696785	75700445	R
chr1	75730017	75732932	R
chr1	76095599	76098886	L
chr1	76455871	76457813	R
chr1	76618842	76621121	R
chr1	76795649	76798747	R
chr1	77366021	77367984	R
chr1	77590842	77592889	L
chr1	77611100	77616705	R
chr1	77998444	78001118	L
chr1	78148806	78149729	L
chr1	78365698	78368318	L
chr1	78443262	78447034	L
chr1	78579246	78581545	L
chr1	78595196	78598727	R
chr1	78608433	78611988	R
chr1	78798801	78799900	R
chr1	79069791	79074380	L
chr1	79081389	79084363	R
chr1	79304049	79307963	R
chr1	79661756	79664447	L
chr1	79724928	79725978	R
chr1	79962792	79963254	L
chr1	81879198	81881064	R
chr1	82225397	82226729	L
chr1	84326154	84326888	L
chr1	84370612	84374040	R
chr1	84395619	84400239	R
chr1	84586944	84590053	L
chr1	84606182	84608438	R
chr1	84897646	84901966	L
chr1	84907249	84910468	R
chr1	85004985	85010162	L
chr1	85188914	85191129	R
chr1	85217591	85221129	L
chr1	85236830	85239779	L
chr1	85247466	85250177	L
chr1	85399807	85403111	L
chr1	85409441	85412491	R
chr1	85490289	85499345	L
chr1	85573611	85577316	R
chr1	85772804	85775643	R
chr1	86078722	86079934	R
chr1	86360189	86361485	R
chr1	86483245	86485139	L
chr1	86841099	86855215	R
chr1	86883091	86886616	R
chr1	86934831	86945091	R
chr1	86962887	86969237	L
chr1	87206308	87208775	L
chr1	87297372	87301092	R
chr1	87429762	87432656	L
chr1	87490837	87491294	L
chr1	87546675	87552938	L
chr1	87617061	87618596	R
chr1	87757823	87760495	R
chr1	87790084	87792850	R
chr1	88417241	88421150	L
chr1	88525684	88527897	L
chr1	88643646	88648881	R
chr1	88766685	88769736	L
chr1	89059403	89061854	L
chr1	89073423	89075523	R
chr1	89118534	89122652	R
chr1	89339233	89344986	L
chr1	89401244	89402683	R
chr1	89437887	89440187	R
chr1	89461174	89467988	R
chr1	89550537	89555436	R
chr1	89741399	89742867	L
chr1	89822665	89829536	L
chr1	89947116	89951003	R
chr1	89983892	89986610	R
chr1	90061591	90066987	L
chr1	90097412	90099616	R
chr1	90226552	90229943	L
chr1	90245488	90248075	R
chr1	90267583	90273532	R
chr1	90417662	90420457	L
chr1	90450222	90454514	L
chr1	90511247	90513036	R
chr1	90579457	90581067	R
chr1	91043781	91045858	R
chr1	91184852	91189653	R
chr1	91429547	91431078	L
chr1	91747737	91749956	R
chr1	91975812	91981024	R
chr1	92082646	92084216	L
chr1	92348401	92349478	L
chr1	92462576	92464174	R
chr1	92756192	92757991	L
chr1	92774582	92777996	R
chr1	93063731	93066720	L
chr1	93087497	93089617	L
chr1	93213162	93216858	R
chr1	93282803	93285375	L
chr1	93320928	93329433	R
chr1	93420479	93441471	R
chr1	93454587	93464900	L
chr1	93484925	93489581	R
chr1	93523797	93533525	L
chr1	93544340	93546553	R
chr1	93769537	93771182	R
chr1	93902764	93905941	R
chr1	94145687	94147979	L
chr1	94275566	94283341	L
chr1	94308536	94314393	L
chr1	94315710	94318223	L
chr1	94339281	94340358	L
chr1	94489602	94493596	R
chr1	94503114	94506540	R
chr1	94523091	94530133	R
chr1	94797957	94804749	L
chr1	94927579	94929994	L
chr1	94944943	94949097	R
chr1	94978262	94981741	R
chr1	95315573	95324020	R
chr1	95549400	95551115	R
chr1	95698556	95700512	L
chr1	96700199	96703854	R
chr1	97309780	97311528	L
chr1	97429783	97433995	R
chr1	97708472	97710371	R
chr1	97990648	97991846	L
chr1	98285158	98286932	L
chr1	98933460	98934312	L
chr1	99214346	99215335	R
chr1	99259708	99260651	R
chr1	99643280	99649000	R
chr1	99943868	99949676	L
chr1	100150840	100151834	L
chr1	100272931	100276374	R
chr1	100499804	100501369	L
chr1	101384866	101388664	R
chr1	101601995	101603909	R
chr1	101701548	101707720	L
chr1	101751937	101757932	L
chr1	101773253	101777185	R
chr1	101821435	101824522	L
chr1	101901150	101905042	L
chr1	101971908	101973624	R
chr1	101985139	101986716	R
chr1	102031271	102034514	L
chr1	102234662	102235921	R
chr1	102285021	102286354	R
chr1	102639850	102640117	R
chr1	102656688	102657910	L
chr1	103435420	103436708	L
chr1	103569366	103573498	R
chr1	104003545	104005290	L
chr1	104056413	104059551	L
chr1	105189703	105192753	R
chr1	105322405	105325470	R
chr1	105570188	105571840	L
chr1	106333650	106336755	L
chr1	107695496	107696548	L
chr1	107738989	107741488	R
chr1	107818014	107820145	R
chr1	107972056	107975996	R
chr1	108069735	108074462	L
chr1	108290561	108293898	L
chr1	108756882	108757721	R
chr1	109052074	109059647	R
chr1	109102077	109106859	L
chr1	109112361	109113658	L
chr1	109184872	109188586	L
chr1	109368078	109374379	R
chr1	109438900	109443410	L
chr1	109641990	109643810	R
chr1	109735182	109737388	L
chr1	109742477	109745379	R
chr1	109803764	109808144	R
chr1	109818454	109826413	R
chr1	109938646	109944903	L
chr1	110087495	110091871	R
chr1	110553234	110555472	L
chr1	110595497	110599045	R
chr1	110626195	110633457	R
chr1	110645880	110649872	L
chr1	110656796	110660063	L
chr1	110802672	110806492	R
chr1	110851809	110856889	L
chr1	110880180	110881540	R
chr1	110953265	110956816	R
chr1	110999684	111006368	L
chr1	111036384	111041013	L
chr1	111065781	111069671	R
chr1	111170397	111175639	R
chr1	111304019	111314568	L
chr1	111371709	111373951	L
chr1	111533829	111535950	L
chr1	111739232	111743664	R
chr1	111745337	111747522	R
chr1	111764080	111767506	R
chr1	111874192	111878117	L
chr1	111941729	111943327	L
chr1	112023668	112027762	R
chr1	112048615	112052258	R
chr1	112112715	112114300	R
chr1	112196360	112200099	L
chr1	112255968	112260323	R
chr1	112287858	112291312	L
chr1	112296041	112299663	L
chr1	112311212	112313899	L
chr1	112840349	112841833	R
chr1	112879175	112880165	L
chr1	112900795	112904235	R
chr1	112911383	112915881	L
chr1	112930852	112939284	R
chr1	113006645	113010167	L
chr1	113154424	113158046	L
chr1	113247348	113251173	L
chr1	113342788	113349023	L
chr1	113351258	113353271	R
chr1	113421307	113425641	R
chr1	113581661	113587743	L
chr1	113681665	113686918	R
chr1	113994320	113996852	L
chr1	114219229	114222815	L
chr1	114519572	114523435	R
chr1	114823404	114826775	L
chr1	114887052	114892539	R
chr1	115098156	115104374	L
chr1	115499093	115499641	L
chr1	115519971	115525964	R
chr1	115593812	115597064	L
chr1	115652126	115657299	L
chr1	115678671	115684127	R
chr1	115817356	115818838	R
chr1	116009154	116013439	L
chr1	116088833	116089373	R
chr1	116136711	116141433	L
chr1	116147354	116154188	R
chr1	116246219	116251143	L
chr1	116258901	116265185	R
chr1	116304687	116310704	L
chr1	116311509	116315453	L
chr1	116348272	116352126	R
chr1	116523375	116525274	L
chr1	116680786	116687373	R
chr1	116692825	116696024	R
chr1	116710551	116712147	L
chr1	116774579	116776022	R
chr1	116901862	116905762	R
chr1	117023035	117030856	L
chr1	117038701	117044932	L
chr1	117138301	117140310	L
chr1	117214545	117216930	L
chr1	117266220	117269645	R
chr1	117277896	117282556	R
chr1	117357471	117362448	L
chr1	117423325	117425835	L
chr1	117476062	117478479	L
chr1	117596893	117599615	L
chr1	117608802	117612862	R
chr1	117669334	117672441	L
chr1	117855031	117855653	R
chr1	118053950	118058581	R
chr1	118076472	118080879	R
chr1	118214821	118219690	L
chr1	118295521	118297635	L
chr1	118298521	118303150	L
chr1	118437384	118439451	L
chr1	118696619	118698516	R
chr1	118847493	118848283	R
chr1	119550593	119553003	L
chr1	119827742	119832988	R
chr1	119907335	119913141	L
chr1	119915187	119915921	R
chr1	120017978	120018749	R
chr1	120090628	120093264	R
chr1	120125378	120125721	R
chr1	120203785	120209704	L
chr1	120212741	120220663	L
chr1	120286436	120287076	R
chr1	120350650	120352561	R
chr1	120428605	120429058	R
chr1	120491249	120491648	R
chr1	120509922	120511484	L
chr1	144533518	144535466	L
chr1	144913590	144922447	R
chr1	145013768	145016090	R
chr1	145057133	145061201	L
chr1	145401950	145402336	L
chr1	145454542	145460501	L
chr1	145523434	145527561	R
chr1	145541955	145546254	L
