chr10	49753277	49767103	49761004	49761022	 2.64972	R
chr10	49753277	49767103	49761054	49761072	 2.89121	R
chr10	49753277	49767103	49761144	49761162	 3.0683	R
chr10	49753277	49767103	49761146	49761164	 5.74376	L
chr10	49753277	49767103	49761149	49761167	 0.221114	L
chr10	49753277	49767103	49761213	49761231	 1.4174	L
chr10	49753277	49767103	49761449	49761467	 1.67829	L
chr10	49753277	49767103	49761471	49761489	 0.563911	L
chr10	49753277	49767103	49761479	49761497	 2.99065	R
chr10	49753277	49767103	49761559	49761577	 0.813587	R
chr10	49753277	49767103	49761713	49761731	 1.29506	R
chr10	49753277	49767103	49761752	49761770	 1.0871	R
chr10	49753277	49767103	49761915	49761933	 1.83498	R
chr10	49753277	49767103	49762110	49762128	 6.79491	R
chr10	49753277	49767103	49762113	49762131	 5.47406	R
chr10	49753277	49767103	49762458	49762476	 1.35673	L
chr10	49753277	49767103	49762644	49762662	 1.82513	L
chr10	49753277	49767103	49762907	49762925	 1.89006	L
chr10	49753277	49767103	49763401	49763419	 4.56026	R
chr10	49753277	49767103	49763432	49763450	 3.53587	R
chr10	49753277	49767103	49763460	49763478	 1.60209	R
chr10	49753277	49767103	49763544	49763562	 0.530612	L
chr10	49753277	49767103	49763823	49763841	 1.12727	R
chr10	49753277	49767103	49763832	49763850	 9.07095	L
chr10	49753277	49767103	49763865	49763883	 4.66867	R
chr10	49753277	49767103	49763975	49763993	 1.17194	L
chr10	49753277	49767103	49764018	49764036	 2.08058	R
chr10	49753277	49767103	49764094	49764112	 0.0338011	L
chr10	49753277	49767103	49764137	49764155	 1.6775	L
chr10	49753277	49767103	49764148	49764166	 4.96989	R
chr10	49753277	49767103	49764155	49764173	 5.32095	R
chr10	49753277	49767103	49764448	49764466	 0.11272	R
chr10	49753277	49767103	49764824	49764842	 2.28138	R
chr10	49753277	49767103	49764842	49764860	 3.25945	R
chr10	49753277	49767103	49764880	49764898	 2.47718	R
chr10	49753277	49767103	49764914	49764932	 4.01866	R
chr10	49753277	49767103	49764974	49764992	 0.795397	L
chr10	49753277	49767103	49765220	49765238	 3.71986	L
chr10	49753277	49767103	49765241	49765259	 1.88035	L
chr10	49753277	49767103	49765557	49765575	 0.979671	L
chr10	49753277	49767103	49765603	49765621	 10.6176	L
chr10	49753277	49767103	49765637	49765655	 3.05483	R
chr10	49753277	49767103	49765692	49765710	 4.37821	R
chr10	49753277	49767103	49765721	49765739	 1.14202	L
chr10	49753277	49767103	49765816	49765834	 1.66813	R
chr10	49753277	49767103	49765840	49765858	 10.8505	R
chr10	49753277	49767103	49766155	49766173	 1.46134	R
chr10	49753277	49767103	49766225	49766243	 1.28816	R
chr10	49753277	49767103	49766227	49766245	 0.494925	L
chr10	49753277	49767103	49766237	49766255	 0.237465	L
chr10	49753277	49767103	49766251	49766269	 2.03609	R
chr10	49753277	49767103	49766485	49766503	 3.55786	R
chr10	49753277	49767103	49766519	49766537	 1.00963	R
chr10	49753277	49767103	49766610	49766628	 6.15134	R
chr10	49753277	49767103	49766873	49766891	 3.56966	L
chr10	49753277	49767103	49766890	49766908	 10.6699	L
chr10	49810413	49825518	49810702	49810720	 2.79647	L
chr10	49810413	49825518	49811074	49811092	 2.3225	R
chr10	49810413	49825518	49811109	49811127	 2.35963	L
chr10	49810413	49825518	49811139	49811157	 6.95196	L
chr10	49810413	49825518	49811201	49811219	 0.728322	R
chr10	49810413	49825518	49811589	49811607	 2.4493	R
chr10	49810413	49825518	49811592	49811610	 3.64081	L
chr10	49810413	49825518	49811885	49811903	 0.748141	L
chr10	49810413	49825518	49811900	49811918	 3.65796	R
chr10	49810413	49825518	49811913	49811931	 1.72073	R
chr10	49810413	49825518	49812136	49812154	 4.99402	R
chr10	49810413	49825518	49812223	49812241	 1.77921	R
chr10	49810413	49825518	49812226	49812244	 1.44044	R
chr10	49810413	49825518	49812313	49812331	 1.58391	R
chr10	49810413	49825518	49812389	49812407	 2.30858	L
chr10	49810413	49825518	49812656	49812674	 4.21562	L
chr10	49810413	49825518	49812799	49812817	 12.292	R
chr10	49810413	49825518	49812879	49812897	 3.33767	R
chr10	49810413	49825518	49812981	49812999	 11.6599	R
chr10	49810413	49825518	49813117	49813135	 1.8569	L
chr10	49810413	49825518	49813131	49813149	 3.74347	R
chr10	49810413	49825518	49813208	49813226	 0.921162	L
chr10	49810413	49825518	49813238	49813256	 9.22869	L
chr10	49810413	49825518	49813302	49813320	 3.953	R
chr10	49810413	49825518	49813304	49813322	 4.50459	L
chr10	49810413	49825518	49813553	49813571	 0.603106	L
chr10	49810413	49825518	49813702	49813720	 2.69455	L
chr10	49810413	49825518	49813829	49813847	 0.918103	L
chr10	49810413	49825518	49814013	49814031	 3.20289	R
chr10	49810413	49825518	49814181	49814199	 7.0732	R
chr10	49810413	49825518	49814206	49814224	 0.228238	R
chr10	49810413	49825518	49814228	49814246	 0.358302	R
chr10	49810413	49825518	49814293	49814311	 4.04952	L
chr10	49810413	49825518	49814353	49814371	 1.84433	R
chr10	49810413	49825518	49814395	49814413	 0.493897	L
chr10	49810413	49825518	49814398	49814416	 2.43391	L
chr10	49810413	49825518	49814624	49814642	 3.18962	R
chr10	49810413	49825518	49814700	49814718	 0.372381	R
chr10	49810413	49825518	49814755	49814773	 0.301685	R
chr10	49810413	49825518	49814791	49814809	 3.139	R
chr10	49810413	49825518	49814829	49814847	 0.888691	R
chr10	49810413	49825518	49814834	49814852	 9.30602	L
chr10	49810413	49825518	49814981	49814999	 0.677888	L
chr10	49810413	49825518	49815259	49815277	 1.49053	R
chr10	49810413	49825518	49815356	49815374	 0.0298619	L
chr10	49810413	49825518	49815594	49815612	 4.21527	L
chr10	49810413	49825518	49815801	49815819	 1.56604	R
chr10	49810413	49825518	49815810	49815828	 2.15784	L
chr10	49810413	49825518	49815829	49815847	 5.64571	R
chr10	49810413	49825518	49815832	49815850	 2.10165	R
chr10	49810413	49825518	49815916	49815934	 3.65153	L
chr10	49810413	49825518	49815923	49815941	 0.0920525	L
chr10	49810413	49825518	49815949	49815967	 1.11452	L
chr10	49810413	49825518	49815976	49815994	 0.563721	R
chr10	49810413	49825518	49816036	49816054	 1.76452	L
chr10	49810413	49825518	49816070	49816088	 4.42805	R
chr10	49810413	49825518	49816205	49816223	 2.77282	R
chr10	49810413	49825518	49816263	49816281	 2.19047	L
chr10	49810413	49825518	49816309	49816327	 2.22897	R
chr10	49810413	49825518	49816363	49816381	 19.3876	L
chr10	49810413	49825518	49816419	49816437	 4.07601	L
chr10	49810413	49825518	49816422	49816440	 2.43952	L
chr10	49810413	49825518	49816448	49816466	 2.38274	L
chr10	49810413	49825518	49816547	49816565	 1.77213	R
chr10	49810413	49825518	49816549	49816567	 0.617029	L
chr10	49810413	49825518	49816659	49816677	 2.27157	R
chr10	49810413	49825518	49816739	49816757	 7.45001	R
chr10	49810413	49825518	49816757	49816775	 4.89765	L
chr10	49810413	49825518	49816971	49816989	 1.87194	R
chr10	49810413	49825518	49816984	49817002	 1.47693	R
chr10	49810413	49825518	49817258	49817276	 0.71702	L
chr10	49810413	49825518	49817449	49817467	 5.91424	R
chr10	49810413	49825518	49817708	49817726	 0.569366	R
chr10	49810413	49825518	49817985	49818003	 0.828798	R
chr10	49810413	49825518	49818095	49818113	 5.49075	R
chr10	49810413	49825518	49818147	49818165	 1.62336	R
chr10	49810413	49825518	49818208	49818226	 5.36951	R
chr10	49810413	49825518	49818255	49818273	 3.98807	L
chr10	49810413	49825518	49818533	49818551	 0.0942822	R
chr10	49810413	49825518	49819181	49819199	 5.93124	L
chr10	49810413	49825518	49819474	49819492	 2.4283	R
chr10	49810413	49825518	49819918	49819936	 0.187018	R
chr10	49810413	49825518	49820164	49820182	 1.63349	R
chr10	49810413	49825518	49820371	49820389	 1.19742	R
chr10	49810413	49825518	49820415	49820433	 0.363358	L
chr10	49810413	49825518	49820542	49820560	 6.42192	R
chr10	49810413	49825518	49820569	49820587	 7.33258	L
chr10	49810413	49825518	49820593	49820611	 5.64718	R
chr10	49810413	49825518	49820632	49820650	 0.466654	R
chr10	49810413	49825518	49821030	49821048	 8.61562	L
chr10	49810413	49825518	49821033	49821051	 10.6621	L
chr10	49810413	49825518	49821581	49821599	 0.0348306	R
chr10	49810413	49825518	49822059	49822077	 4.55249	L
chr10	49810413	49825518	49822062	49822080	 4.50369	L
chr10	49810413	49825518	49822681	49822699	 0.868289	L
chr10	49810413	49825518	49822841	49822859	 0.703486	L
chr10	49810413	49825518	49823030	49823048	 6.36045	R
chr10	49810413	49825518	49823336	49823354	 0.402983	R
chr10	49810413	49825518	49824191	49824209	 1.3459	L
chr10	102186398	102198371	102186593	102186611	 0.804595	L
chr10	102186398	102198371	102187914	102187932	 10.8162	L
chr10	102186398	102198371	102188312	102188330	 1.7623	R
chr10	102186398	102198371	102188670	102188688	 4.88597	R
chr10	102186398	102198371	102188914	102188932	 1.20233	R
chr10	102186398	102198371	102189070	102189088	 2.47899	R
chr10	102186398	102198371	102189099	102189117	 0.486035	R
chr10	102186398	102198371	102189179	102189197	 0.449149	R
chr10	102186398	102198371	102189403	102189421	 2.05431	R
chr10	102186398	102198371	102189931	102189949	 0.620798	L
chr10	102186398	102198371	102190927	102190945	 0.24256	L
chr10	102186398	102198371	102191426	102191444	 2.97453	R
chr10	102186398	102198371	102191430	102191448	 0.103494	R
chr10	102186398	102198371	102191433	102191451	 2.47899	R
chr10	102186398	102198371	102191602	102191620	 2.44196	R
chr10	102186398	102198371	102191881	102191899	 5.69117	R
chr10	102186398	102198371	102191910	102191928	 0.507185	L
chr10	102186398	102198371	102191981	102191999	 0.41977	R
chr10	102186398	102198371	102192054	102192072	 0.697114	R
chr10	102186398	102198371	102192108	102192126	 2.24607	R
chr10	102186398	102198371	102192178	102192196	 2.06736	R
chr10	102186398	102198371	102192625	102192643	 3.59951	L
chr10	102186398	102198371	102192673	102192691	 0.55699	L
chr10	102186398	102198371	102192953	102192971	 5.72889	R
chr10	102186398	102198371	102193179	102193197	 2.57834	R
chr10	102186398	102198371	102193181	102193199	 5.28143	L
chr10	102186398	102198371	102193567	102193585	 1.22752	R
chr10	102186398	102198371	102193577	102193595	 5.94183	R
chr10	102186398	102198371	102193669	102193687	 15.377	R
chr10	102186398	102198371	102193758	102193776	 12.1361	L
chr10	102186398	102198371	102193797	102193815	 1.67482	L
chr10	102186398	102198371	102193812	102193830	 0.300968	L
chr10	102186398	102198371	102194320	102194338	 2.47899	R
chr10	102186398	102198371	102194463	102194481	 4.99035	R
chr10	102186398	102198371	102194615	102194633	 2.61685	R
chr10	102186398	102198371	102194745	102194763	 2.05377	L
chr10	102186398	102198371	102194894	102194912	 0.214244	R
chr10	102186398	102198371	102195060	102195078	 0.150555	R
chr10	102186398	102198371	102195093	102195111	 2.60373	R
chr10	102186398	102198371	102195469	102195487	 0.0759563	L
chr10	102186398	102198371	102195658	102195676	 5.69117	R
chr10	102186398	102198371	102196033	102196051	 6.37471	L
chr10	102186398	102198371	102196909	102196927	 3.49069	L
chr10	102186398	102198371	102196942	102196960	 0.572509	L
chr10	102186398	102198371	102197051	102197069	 3.22495	L
chr10	102186398	102198371	102197054	102197072	 4.68836	L
chr10	102186398	102198371	102197276	102197294	 2.06736	L
chr10	102186398	102198371	102197409	102197427	 0.625107	R
chr10	102186398	102198371	102197877	102197895	 5.69117	R
chr10	102186398	102198371	102198028	102198046	 8.14397	R
chr10	103762336	103774890	103762384	103762402	 0.456131	L
chr10	103762336	103774890	103762524	103762542	 0.55699	L
chr10	103762336	103774890	103762633	103762651	 4.33253	L
chr10	103762336	103774890	103762636	103762654	 3.70712	L
chr10	103762336	103774890	103762881	103762899	 2.30705	R
chr10	103762336	103774890	103762997	103763015	 3.62399	R
chr10	103762336	103774890	103763108	103763126	 0.556994	R
chr10	103762336	103774890	103763442	103763460	 5.98031	R
chr10	103762336	103774890	103763738	103763756	 0.523823	L
chr10	103762336	103774890	103763741	103763759	 2.32565	L
chr10	103762336	103774890	103764047	103764065	 1.78221	L
chr10	103762336	103774890	103764600	103764618	 5.69116	L
chr10	103762336	103774890	103765062	103765080	 0.850688	L
chr10	103762336	103774890	103765222	103765240	 0.0778637	R
chr10	103762336	103774890	103765260	103765278	 0.768113	L
chr10	103762336	103774890	103765655	103765673	 0.923698	L
chr10	103762336	103774890	103765942	103765960	 5.51151	L
chr10	103762336	103774890	103766291	103766309	 10.042	L
chr10	103762336	103774890	103766294	103766312	 7.0708	L
chr10	103762336	103774890	103766310	103766328	 0.00184679	R
chr10	103762336	103774890	103766348	103766366	 0.44295	L
chr10	103762336	103774890	103766833	103766851	 3.22495	L
chr10	103762336	103774890	103766836	103766854	 4.68836	L
chr10	103762336	103774890	103767236	103767254	 5.13745	L
chr10	103762336	103774890	103767288	103767306	 4.5893	L
chr10	103762336	103774890	103767454	103767472	 0.0113325	R
chr10	103762336	103774890	103767503	103767521	 2.21952	R
chr10	103762336	103774890	103767700	103767718	 2.64373	L
chr10	103762336	103774890	103768390	103768408	 0.187496	R
chr10	103762336	103774890	103768392	103768410	 0.744427	L
chr10	103762336	103774890	103768968	103768986	 0.704442	L
chr10	103762336	103774890	103769458	103769476	 0.726928	R
chr10	103762336	103774890	103769642	103769660	 0.313746	L
chr10	103762336	103774890	103769769	103769787	 9.3608	R
chr10	103762336	103774890	103769772	103769790	 0.817767	L
chr10	103762336	103774890	103769872	103769890	 7.28516	R
chr10	103762336	103774890	103769874	103769892	 0.608105	L
chr10	103762336	103774890	103770677	103770695	 0.119774	L
chr10	103762336	103774890	103771413	103771431	 5.44274	R
chr10	103762336	103774890	103772099	103772117	 2.41749	R
chr10	103762336	103774890	103772101	103772119	 4.64361	L
chr10	103762336	103774890	103772286	103772304	 13.55	R
chr10	103762336	103774890	103772393	103772411	 5.3761	R
chr10	103762336	103774890	103772669	103772687	 0.0595751	L
chr10	103762336	103774890	103772984	103773002	 3.67982	L
chr10	103762336	103774890	103774296	103774314	 6.55233	R
chr10	103762336	103774890	103774298	103774316	 3.49719	L
chr10	103762336	103774890	103774372	103774390	 1.95583	L
chr10	103762336	103774890	103774557	103774575	 0.371798	L
chr10	103762336	103774890	103774589	103774607	 2.09798	R
chr10	103762336	103774890	103774644	103774662	 0.123959	L
chr10	129870983	129881394	129871103	129871121	 0.437204	R
chr10	129870983	129881394	129871161	129871179	 0.572797	L
chr10	129870983	129881394	129871184	129871202	 3.40831	L
chr10	129870983	129881394	129871221	129871239	 3.42101	R
chr10	129870983	129881394	129871310	129871328	 7.55495	L
chr10	129870983	129881394	129871455	129871473	 5.96593	R
chr10	129870983	129881394	129871581	129871599	 1.4752	R
chr10	129870983	129881394	129871622	129871640	 12.9204	R
chr10	129870983	129881394	129871624	129871642	 1.46908	L
chr10	129870983	129881394	129871625	129871643	 3.78687	L
chr10	129870983	129881394	129871655	129871673	 2.92546	R
chr10	129870983	129881394	129871715	129871733	 1.52733	L
chr10	129870983	129881394	129871751	129871769	 0.848029	R
chr10	129870983	129881394	129871853	129871871	 0.95042	L
chr10	129870983	129881394	129872703	129872721	 5.58678	L
chr10	129870983	129881394	129873471	129873489	 0.797918	R
chr10	129870983	129881394	129873708	129873726	 3.32928	R
chr10	129870983	129881394	129874098	129874116	 2.22774	R
chr10	129870983	129881394	129874521	129874539	 0.427285	L
chr10	129870983	129881394	129874883	129874901	 9.31872	L
chr10	129870983	129881394	129875038	129875056	 1.09037	R
chr10	129870983	129881394	129875066	129875084	 4.91059	L
chr10	129870983	129881394	129875125	129875143	 3.36167	L
chr10	129870983	129881394	129875219	129875237	 0.820705	L
chr10	129870983	129881394	129875268	129875286	 1.03561	L
chr10	129870983	129881394	129875281	129875299	 2.55366	R
chr10	129870983	129881394	129875283	129875301	 1.22938	L
chr10	129870983	129881394	129875466	129875484	 4.41927	R
chr10	129870983	129881394	129875500	129875518	 1.27124	L
chr10	129870983	129881394	129875602	129875620	 3.64259	L
chr10	129870983	129881394	129875644	129875662	 2.74894	L
chr10	129870983	129881394	129875659	129875677	 4.04914	R
chr10	129870983	129881394	129875665	129875683	 0.800378	L
chr10	129870983	129881394	129875668	129875686	 2.75343	L
chr10	129870983	129881394	129875696	129875714	 3.79689	R
chr10	129870983	129881394	129875710	129875728	 2.68864	L
chr10	129870983	129881394	129875725	129875743	 5.5109	R
chr10	129870983	129881394	129875800	129875818	 0.0451827	L
chr10	129870983	129881394	129875838	129875856	 6.52284	L
chr10	129870983	129881394	129875884	129875902	 10.1933	L
chr10	129870983	129881394	129875887	129875905	 7.18321	L
chr10	129870983	129881394	129875951	129875969	 2.8527	L
chr10	129870983	129881394	129876063	129876081	 4.55129	L
chr10	129870983	129881394	129876066	129876084	 0.579344	L
chr10	129870983	129881394	129876105	129876123	 3.42743	L
chr10	129870983	129881394	129876148	129876166	 0.77415	R
chr10	129870983	129881394	129876274	129876292	 3.90949	L
chr10	129870983	129881394	129876277	129876295	 1.26022	L
chr10	129870983	129881394	129876580	129876598	 6.05132	L
chr10	129870983	129881394	129876693	129876711	 1.85468	R
chr10	129870983	129881394	129876696	129876714	 3.84255	R
chr10	129870983	129881394	129876813	129876831	 4.52182	R
chr10	129870983	129881394	129876815	129876833	 0.130612	L
chr10	129870983	129881394	129876826	129876844	 4.61798	R
chr10	129870983	129881394	129876853	129876871	 6.48762	R
chr10	129870983	129881394	129876908	129876926	 7.35197	L
chr10	129870983	129881394	129876933	129876951	 19.6408	L
chr10	129870983	129881394	129877164	129877182	 0.376317	L
chr10	129870983	129881394	129877168	129877186	 1.54037	L
chr10	129870983	129881394	129877189	129877207	 5.2166	R
chr10	129870983	129881394	129877523	129877541	 1.05575	L
chr10	129870983	129881394	129877735	129877753	 0.239708	L
chr10	129870983	129881394	129877979	129877997	 3.84232	L
chr10	129870983	129881394	129878163	129878181	 0.0460849	L
chr10	129870983	129881394	129878370	129878388	 1.06163	R
chr10	129870983	129881394	129878395	129878413	 0.42132	L
chr10	129870983	129881394	129878477	129878495	 0.851515	R
chr10	129870983	129881394	129878672	129878690	 0.410909	L
chr10	129870983	129881394	129878892	129878910	 0.704226	L
chr10	129870983	129881394	129878968	129878986	 1.95976	R
chr10	129870983	129881394	129879145	129879163	 2.66101	L
chr10	129870983	129881394	129879165	129879183	 3.8504	R
chr10	129870983	129881394	129879206	129879224	 7.03764	R
chr10	129870983	129881394	129879225	129879243	 6.05012	R
chr10	129870983	129881394	129879251	129879269	 4.48134	L
chr10	129870983	129881394	129879342	129879360	 1.67335	L
chr10	129870983	129881394	129879461	129879479	 2.76259	L
chr10	129870983	129881394	129879742	129879760	 0.0176282	L
chr10	129870983	129881394	129879939	129879957	 3.03721	R
chr10	129870983	129881394	129879980	129879998	 1.56378	L
chr10	129870983	129881394	129880087	129880105	 5.50062	R
chr10	129870983	129881394	129880345	129880363	 0.171825	L
chr10	129870983	129881394	129880667	129880685	 0.713697	R
chr11	36719427	36731595	36719613	36719631	 1.24584	R
chr11	36719427	36731595	36719933	36719951	 0.00672817	R
chr11	36719427	36731595	36720312	36720330	 3.26723	R
chr11	36719427	36731595	36720732	36720750	 2.21608	L
chr11	36719427	36731595	36721369	36721387	 1.9373	R
chr11	36719427	36731595	36721569	36721587	 3.90007	L
chr11	36719427	36731595	36721571	36721589	 0.260437	L
chr11	36719427	36731595	36721904	36721922	 4.12828	L
chr11	36719427	36731595	36722013	36722031	 0.499373	R
chr11	36719427	36731595	36722056	36722074	 0.939475	L
chr11	36719427	36731595	36722095	36722113	 9.34995	L
chr11	36719427	36731595	36722118	36722136	 2.73623	R
chr11	36719427	36731595	36722141	36722159	 1.6567	R
chr11	36719427	36731595	36722177	36722195	 5.94878	R
chr11	36719427	36731595	36722182	36722200	 3.52952	L
chr11	36719427	36731595	36722357	36722375	 9.97138	R
chr11	36719427	36731595	36722363	36722381	 1.06126	L
chr11	36719427	36731595	36722571	36722589	 5.71255	L
chr11	36719427	36731595	36722589	36722607	 1.61755	L
chr11	36719427	36731595	36722743	36722761	 7.1403	R
chr11	36719427	36731595	36722795	36722813	 1.54047	L
chr11	36719427	36731595	36722892	36722910	 4.27324	R
chr11	36719427	36731595	36723430	36723448	 0.293735	L
chr11	36719427	36731595	36724143	36724161	 6.99986	L
chr11	36719427	36731595	36724342	36724360	 14.4901	L
chr11	36719427	36731595	36724397	36724415	 0.461212	R
chr11	36719427	36731595	36724399	36724417	 1.39894	L
chr11	36719427	36731595	36724664	36724682	 4.5553	R
chr11	36719427	36731595	36724791	36724809	 6.47343	R
chr11	36719427	36731595	36725052	36725070	 1.46746	R
chr11	36719427	36731595	36725588	36725606	 7.23115	R
chr11	36719427	36731595	36726045	36726063	 8.68805	L
chr11	36719427	36731595	36726048	36726066	 1.65527	L
chr11	36719427	36731595	36726283	36726301	 3.31947	L
chr11	36719427	36731595	36726441	36726459	 2.41941	R
chr11	36719427	36731595	36726535	36726553	 1.81998	L
chr11	36719427	36731595	36727094	36727112	 4.04856	R
chr11	36719427	36731595	36727249	36727267	 1.47079	R
chr11	36719427	36731595	36729979	36729997	 0.55699	L
chr11	36719427	36731595	36730235	36730253	 1.08521	L
chr11	36719427	36731595	36731086	36731104	 8.02852	R
chr11	36719427	36731595	36731089	36731107	 1.74194	R
chr11	36719427	36731595	36731362	36731380	 3.54459	R
chr11	36719427	36731595	36731486	36731504	 4.59014	L
chr11	61099331	61109504	61099404	61099422	 4.89351	L
chr11	61099331	61109504	61099917	61099935	 10.9753	L
chr11	61099331	61109504	61099933	61099951	 4.96377	R
chr11	61099331	61109504	61099970	61099988	 11.5466	R
chr11	61099331	61109504	61100143	61100161	 3.51072	R
chr11	61099331	61109504	61100156	61100174	 1.32552	L
chr11	61099331	61109504	61100257	61100275	 1.23463	R
chr11	61099331	61109504	61100273	61100291	 4.23867	R
chr11	61099331	61109504	61100294	61100312	 1.86207	L
chr11	61099331	61109504	61100473	61100491	 2.00788	L
chr11	61099331	61109504	61100527	61100545	 0.608786	R
chr11	61099331	61109504	61100603	61100621	 3.33879	R
chr11	61099331	61109504	61100616	61100634	 1.54996	L
chr11	61099331	61109504	61100645	61100663	 1.72946	R
chr11	61099331	61109504	61100647	61100665	 6.5147	L
chr11	61099331	61109504	61100650	61100668	 3.00141	L
chr11	61099331	61109504	61100665	61100683	 1.17367	L
chr11	61099331	61109504	61100784	61100802	 2.05997	L
chr11	61099331	61109504	61100906	61100924	 0.55554	R
chr11	61099331	61109504	61101025	61101043	 3.05017	R
chr11	61099331	61109504	61101035	61101053	 7.31625	R
chr11	61099331	61109504	61101236	61101254	 6.13352	L
chr11	61099331	61109504	61101338	61101356	 2.94649	L
chr11	61099331	61109504	61101737	61101755	 0.322514	L
chr11	61099331	61109504	61101823	61101841	 5.07485	R
chr11	61099331	61109504	61101945	61101963	 0.990758	R
chr11	61099331	61109504	61102050	61102068	 2.00677	R
chr11	61099331	61109504	61102072	61102090	 0.757735	R
chr11	61099331	61109504	61102075	61102093	 4.09416	R
chr11	61099331	61109504	61102080	61102098	 6.46905	L
chr11	61099331	61109504	61102096	61102114	 0.461375	R
chr11	61099331	61109504	61102302	61102320	 2.91401	R
chr11	61099331	61109504	61102372	61102390	 2.84734	R
chr11	61099331	61109504	61102413	61102431	 2.41944	R
chr11	61099331	61109504	61102774	61102792	 10.0665	R
chr11	61099331	61109504	61102888	61102906	 4.73128	R
chr11	61099331	61109504	61103091	61103109	 1.90899	L
chr11	61099331	61109504	61103150	61103168	 9.79325	R
chr11	61099331	61109504	61103152	61103170	 3.47481	L
chr11	61099331	61109504	61103224	61103242	 3.01198	L
chr11	61099331	61109504	61103488	61103506	 2.70811	R
chr11	61099331	61109504	61103627	61103645	 5.46752	L
chr11	61099331	61109504	61103659	61103677	 3.8581	R
chr11	61099331	61109504	61103849	61103867	 11.5515	R
